2000	10	21	12	1.209	1.941	14.357	15.576445	0.549	3.79	160.3	194.03	58.1625	0.0615	0	0	0.25	0.46	160.301	5.7298	245.4001	0.0691	0	0	0.028	0.0997
2000	10	22	12	16.344	1.913	14.916	15.963082	0.6	19.63	154.78	199.56	59.8667	0.0528	7.8806	0	0.24	0.69	162.251	5.872	259.5081	0.0615	0	0	0	0.084
2000	10	23	12	0.113	0.687	13.857	15.23539	0.6	19.74	156.65	197.68	59.3052	0	0.7056	0	0.16	0.19	157.3467	5.6043	259.6277	0	0	0	0	0
2000	10	24	12	4.848	2.634	12.817	14.72798	0.6	23	151.95	202.39	60.7166	0.0507	2.2754	0	0.29	0.91	154.1483	5.4176	264.6848	0.0625	0	0	0.6838	0.0836
2000	10	25	12	6.044	1.26	12.256	14.55055	0.6	27.25	148.95	205.39	61.6161	0	4.1225	0	0.2	0.39	152.913	5.3524	272.093	0	0	0	0.4024	0
2000	10	26	12	0	-0.82	11.183	13.809362	0.6	27.25	147.83	206.51	61.6272	0	0	0	0.03	0.03	147.8282	5.0797	272.093	0	0	0	0.4024	0
2000	10	27	12	0	-1.396	10.079	13.019371	0.6	27.25	143.03	211.3	61.6319	0	0	0	0.01	0.01	143.0343	4.7891	272.093	0	0	0	0.4024	0
2000	10	28	12	0.772	0.009	9.093	12.267358	0.7	27.42	138.52	215.82	62.6207	0	0	0	0.06	0.12	138.5172	4.5125	273.527	0	0	0	0.4024	0
2000	10	29	12	2.385	-0.576	8.49	11.778992	0.8	30.76	134.16	220.18	63.0451	0.0248	0	0	0.04	0.05	134.1552	4.3329	274.1078	0.0345	0	0	0.4024	0.0446
2000	10	30	12	0.676	-0.193	7.797	11.486125	0.8	32.09	129.93	224.41	63.0965	0	0	0	0.05	0.07	129.9258	4.2251	274.1516	0	0	0	0.4385	0
2000	10	31	12	4.076	0.094	7.271	10.686229	0.7	36.54	125.98	228.35	64.6537	0.0072	0	0	0.09	0.13	125.9838	3.9309	276.4344	0.0105	0	0	0.4024	0.0134
2000	11	1	12	11.198	0.179	7.015	9.65013	0.7	48.45	122.42	231.92	68.6014	0.0136	0	0	0.08	0.17	122.4169	3.5498	282.3075	0.0201	0	0	0.6271	0.0252
2000	11	2	12	0.037	0.069	6.609	8.909764	0.7	49.17	119.14	235.2	68.6513	0	0	0	0.09	0.12	119.1362	3.2774	282.3197	0	0	0	0.4024	0
2000	11	3	12	0	-2.199	6.21	8.541999	0.7	49.17	115.99	238.34	68.6605	0	0	0	0.03	0.03	115.9909	3.1422	282.3197	0	0	0	0.4024	0
2000	11	4	12	0	0.92	5.746	8.151801	0.7	48.58	112.99	241.35	69.0045	0	0	0	0.11	0.14	112.9892	2.9986	282.7663	0	0	0	0.6862	0
2000	11	5	12	0.002	0.04	5.335	7.781187	0.7	49.59	110.12	244.21	69.0358	0	0	0	0.08	0.09	110.1241	2.8623	282.7671	0	0	0	0.4024	0
2000	11	6	12	0	-2.28	4.988	7.465079	0.7	49.61	107.38	246.96	69.0393	0	0	0	0.01	0.01	107.3753	2.746	282.7671	0	0	0	0.4024	0
2000	11	7	12	0	-3.981	4.68	7.208595	0.7	49.61	104.72	249.61	69.0393	0	0	0	0	0	104.721	2.6517	282.7671	0	0	0	0.4024	0
2000	11	8	12	0.105	-0.18	4.377	6.936662	0.7	49.74	102.17	252.17	69.0927	0	0	0	0.07	0.1	102.1668	2.5516	282.7973	0	0	0	0.4024	0
2000	11	9	12	0.44	0.2	4.184	6.578516	0.7	49.87	99.74	254.59	69.638	0	0	0	0.07	0.1	99.7445	2.4199	283.5718	0	0	0	0.4024	0
2000	11	10	12	0	-0.381	3.982	6.51702	0.7	49.82	97.34	256.99	69.6547	0	0	0	0.04	0.04	97.3448	2.3973	283.5762	0	0	0	0.4494	0
2000	11	11	12	0	-4.08	3.809	6.459398	0.7	49.82	94.97	259.37	69.6547	0	0	0	0	0	94.9664	2.3761	283.5762	0	0	0	0.4494	0
2000	11	12	12	0.017	-2.445	3.715	6.405326	0.7	49.82	92.61	261.73	69.6811	0	0	0	0.01	0.04	92.6079	2.3562	283.597	0	0	0	0.4494	0
2000	11	13	12	0.42	0.632	3.835	6.356264	0.7	50.3	90.27	264.07	69.7717	0	0	0	0.09	0.1	90.2674	2.3381	283.6812	0	0	0	0.5147	0
2000	11	14	12	0	-2.377	3.749	6.311681	0.7	50.3	87.94	266.39	69.7762	0	0	0	0.01	0.01	87.9433	2.3217	283.6812	0	0	0	0.5147	0
2000	11	15	12	0	-3.514	3.588	6.271109	0.7	50.3	85.63	268.7	69.7762	0	0	0	0	0	85.6342	2.3068	283.6812	0	0	0	0.5147	0
2000	11	16	12	0	-4.004	3.425	6.235574	0.7	50.3	83.34	271	69.7762	0	0	0	0	0	83.3382	2.2937	283.6812	0	0	0	0.5147	0
2000	11	17	12	0.658	-2.237	3.279	5.79369	0.9	51.19	81.2	273.13	69.8337	0	0	0	0	0.02	81.2048	2.1312	283.7583	0	0	0	0.5147	0
2000	11	18	12	0	-1.707	3.099	4.999429	0.8	51.11	79.36	274.97	69.9228	0	0	0	0.03	0.03	79.364	1.839	283.8783	0	0	0	0.5147	0
2000	11	19	12	0	-3.749	2.908	4.290537	0.8	51.11	77.78	276.55	69.9228	0	0	0	0	0	77.7841	1.5783	283.8783	0	0	0	0.5147	0
